# Time-averaged data for fix f1
# TimeStep Number-of-rows
# Row c_pp[1] c_pp[2] c_pp[3] c_pp[4] c_pp[5] c_pp[6] c_pp[7] c_pp[8]
0 395
337 20.2232 0 0 0 0 -0.113814 -0.14388 -0.13603
338 20.2833 0 0 0 0 -0.132801 -0.0151576 -0.136122
339 20.3434 0 0 0 0 -0.0912785 -0.0585485 -0.127164
340 20.4035 0 0 0 0 -0.184745 -0.174244 -0.140108
341 20.4636 0 0 0 0 -0.217916 -0.0919077 -0.149444
342 20.5237 0 0 0 0 -0.250317 -0.0615565 -0.1571
343 20.5838 0 0 0 0 -0.201348 -0.0753981 -0.141263
344 20.6439 0 0 0 0 -0.173166 -0.00154395 -0.128884
345 20.704 0 0 0 0 -0.156454 0.0370417 -0.124461
346 20.7641 0 0 0 0 -0.131751 -0.0143745 -0.126749
347 20.8242 0 0 0 0 -0.155538 -0.103016 -0.12273
348 20.8843 0 0 0 0 -0.120989 -0.0203634 -0.106327
349 20.9444 0 0 0 0 -0.0563819 -0.0696993 -0.0862038
350 21.0045 0 0 0 0 -0.0875402 -0.092893 -0.0656199
351 21.0646 0 0 0 0 -0.0529056 -0.104242 -0.0651014
352 21.1247 0 0 0 0 -0.0757938 -0.112322 -0.0647333
353 21.1848 0 0 0 0 -0.129682 -0.0579583 -0.0607779
354 21.2449 0 0 0 0 -0.103996 -0.0049207 -0.0605109
355 21.305 0 0 0 0 -0.0426103 -0.0219158 -0.0610869
356 21.3651 0 0 0 0 -0.0536146 -0.066268 -0.0548285
357 21.4252 0 0 0 0 -0.0338842 -0.053251 -0.0470725
358 21.4853 0 0 0 0 -0.036915 -0.0752847 -0.0370973
359 21.5454 0 0 0 0 -0.0659438 -0.0577914 -0.0326144
360 21.6055 0 0 0 0 -0.040711 -0.0278472 -0.0397652
361 21.6656 0 0 0 0 -0.0803275 -0.0220452 -0.0562186
362 21.7257 0 0 0 0 -0.0288618 -0.0619375 -0.0506937
363 21.7858 0 0 0 0 -0.0115844 -0.0775256 -0.0552919
364 21.8459 0 0 0 0 -0.0307584 -0.0757867 -0.0584356
365 21.906 0 0 0 0 -0.0188502 -0.0372906 -0.0504468
366 21.9661 0 0 0 0 0.0107453 -0.0566231 -0.0452488
367 22.0262 0 0 0 0 0.000241281 -0.0426854 -0.038623
368 22.0863 0 0 0 0 0.0248116 -0.0344625 -0.0318096
369 22.1464 0 0 0 0 -0.00664105 -0.0384774 -0.0322529
370 22.2065 0 0 0 0 -0.02556 -0.0333311 -0.0278138
371 22.2666 0 0 0 0 -0.0301817 -0.0278862 -0.0353103
372 22.3267 0 0 0 0 -0.0081112 -0.0122653 -0.0325091
373 22.3868 0 0 0 0 -0.00537199 0.0118277 -0.0329855
374 22.4469 0 0 0 0 0.00913942 -0.0173171 -0.0326826
375 22.507 0 0 0 0 -0.00888737 -0.0345622 -0.0332041
376 22.5671 0 0 0 0 -0.0224375 -0.0274078 -0.0296785
377 22.6272 0 0 0 0 -0.0303297 -0.0292835 -0.0272658
378 22.6873 0 0 0 0 -0.0279672 -0.0249458 -0.0288763
379 22.7474 0 0 0 0 -0.0385531 -0.0297986 -0.0275994
380 22.8075 0 0 0 0 -0.0351123 -0.0267145 -0.0260012
381 22.8676 0 0 0 0 -0.0370672 -0.0154201 -0.0224531
382 22.9277 0 0 0 0 -0.0290409 -0.0164203 -0.0205159
383 22.9878 0 0 0 0 -0.0250969 -0.0216425 -0.0230238
384 23.0479 0 0 0 0 -0.0235332 -0.019317 -0.0220834
385 23.108 0 0 0 0 -0.0126075 -0.0163841 -0.0205166
386 23.1681 0 0 0 0 -0.0110838 -0.0163096 -0.0225354
387 23.2282 0 0 0 0 -0.0180305 -0.0248194 -0.0249148
388 23.2883 0 0 0 0 -0.0147032 -0.021915 -0.0243349
389 23.3484 0 0 0 0 -0.0203662 -0.0140752 -0.0220952
390 23.4085 0 0 0 0 -0.0116101 0.0261556 -0.0210488
391 23.4686 0 0 0 0 -0.0184726 -0.0148773 -0.0222809
392 23.5287 0 0 0 0 -0.0171646 -0.00242294 -0.0233982
393 23.5888 0 0 0 0 -0.0167971 0.0014893 -0.0218845
394 23.6489 0 0 0 0 0.00237157 -0.0200207 -0.0191645
395 23.709 0 0 0 0 0.0142486 -0.00808319 -0.0155324
192000 395
1 0.0300494 0 0 0 0 0.00610188 -0.015979 -0.0141208
2 0.0901482 0 0 0 0 0.00773955 -0.0233113 -0.014809
3 0.150247 0 0 0 0 -0.0118725 -0.0184286 -0.0144775
4 0.210346 0 0 0 0 -0.00125162 -0.0153105 -0.01186
5 0.270445 0 0 0 0 -0.0157268 -0.0143272 -0.0114634
6 0.330543 0 0 0 0 -0.0215866 -0.0215633 -0.0134601
7 0.390642 0 0 0 0 -0.0222138 -0.0229987 -0.0155145
8 0.450741 0 0 0 0 -0.0232579 -0.0241523 -0.0167497
9 0.51084 0 0 0 0 -0.0179889 -0.00263996 -0.0157818
10 0.570939 0 0 0 0 -0.018339 0.00418596 -0.0167166
11 0.631037 0 0 0 0 -0.0226057 -0.00602414 -0.0179038
12 0.691136 0 0 0 0 -0.0173055 -0.0140984 -0.0194397
13 0.751235 0 0 0 0 -0.0191536 -0.0163937 -0.0143646
14 0.811334 0 0 0 0 -0.0171252 -0.0243482 -0.0162876
15 0.871433 0 0 0 0 -0.0145781 -0.025521 -0.0173271
16 0.931531 0 0 0 0 -0.0155427 -0.0271779 -0.0210338
17 0.99163 0 0 0 0 -0.0146916 -0.0266472 -0.022267
18 1.05173 0 0 0 0 -0.0262994 -0.0358839 -0.0254879
19 1.11183 0 0 0 0 -0.0242642 -0.0270355 -0.0263357
20 1.17193 0 0 0 0 0.0458929 -0.0235874 -0.0312003
21 1.23203 0 0 0 0 -0.0225951 -0.000231371 -0.0352633
22 1.29212 0 0 0 0 -0.0233452 -0.0107186 -0.0376292
23 1.35222 0 0 0 0 -0.0147132 -0.032177 -0.0399814
24 1.41232 0 0 0 0 0.0103612 -0.0366078 -0.0430762
25 1.47242 0 0 0 0 -0.00368108 -0.0363791 -0.0470299
26 1.53252 0 0 0 0 -0.0101209 -0.026787 -0.0539555
27 1.59262 0 0 0 0 -0.0297839 -0.043456 -0.0566018
28 1.65272 0 0 0 0 -0.0439999 -0.0464894 -0.0657784
29 1.71282 0 0 0 0 -0.0498006 -0.0498794 -0.0684032
30 1.77291 0 0 0 0 -0.0433967 -0.0396298 -0.0697548
31 1.83301 0 0 0 0 -0.0494628 -0.0552539 -0.0768924
32 1.89311 0 0 0 0 -0.0546097 -0.0837878 -0.0845547
33 1.95321 0 0 0 0 -0.0569495 -0.0849566 -0.0886364
34 2.01331 0 0 0 0 -0.0773827 -0.0996163 -0.0915969
35 2.07341 0 0 0 0 -0.0644338 -0.031186 -0.0934992
36 2.13351 0 0 0 0 -0.0964035 -0.071421 -0.0987494
37 2.19361 0 0 0 0 -0.0840883 -0.0677112 -0.10167
38 2.25371 0 0 0 0 -0.0811295 -0.119446 -0.102144
39 2.3138 0 0 0 0 -0.0675313 -0.079068 -0.100912
40 2.3739 0 0 0 0 -0.0954376 -0.0653572 -0.0982026
41 2.434 0 0 0 0 -0.0919986 -0.0904058 -0.0976023
42 2.4941 0 0 0 0 -0.0980393 -0.117171 -0.0932822
43 2.5542 0 0 0 0 -0.0596094 -0.129444 -0.0964381
44 2.6143 0 0 0 0 -0.0541284 -0.0620104 -0.0910598
45 2.6744 0 0 0 0 -0.0655719 -0.0637091 -0.0761132
46 2.7345 0 0 0 0 -0.0620242 -0.0239348 -0.0797564
47 2.79459 0 0 0 0 -0.034424 0.0782842 -0.0811966
48 2.85469 0 0 0 0 -0.108513 -0.0169842 -0.066599
49 2.91479 0 0 0 0 -0.145164 -0.0417755 -0.0649199
50 2.97489 0 0 0 0 -0.146557 -0.00547218 -0.0678187
51 3.03499 0 0 0 0 -0.145433 -0.111928 -0.0737998
52 3.09509 0 0 0 0 0.0321587 -0.0208391 -0.0689644
53 3.15519 0 0 0 0 -0.0267276 -0.115081 -0.0795745
54 3.21529 0 0 0 0 -0.157255 -0.068029 -0.0904803
55 3.27538 0 0 0 0 -0.180561 -0.0487918 -0.0929721
56 3.33548 0 0 0 0 -0.185657 -0.0865421 -0.0853609
57 3.39558 0 0 0 0 -0.135336 -0.134983 -0.0821887
58 3.45568 0 0 0 0 -0.00208785 -0.144656 -0.0661494
59 3.51578 0 0 0 0 0.0699293 0.0959642 -0.0349856
60 3.57588 0 0 0 0 0.0128395 0.138358 -0.0269864
61 3.63598 0 0 0 0 0.0657741 0.0307928 -0.0271103
62 3.69608 0 0 0 0 0.137951 0.0184121 -0.00811523
63 3.75618 0 0 0 0 0.183219 0.0022218 0.00618989
64 3.81627 0 0 0 0 0.103733 -0.137879 0.0335828
65 3.87637 0 0 0 0 0.137853 0.14913 0.0677076
66 3.93647 0 0 0 0 0.0723571 0.0365914 0.0865291
67 3.99657 0 0 0 0 -0.0553305 -0.0492357 0.0693665
68 4.05667 0 0 0 0 -0.0487797 -0.0169484 0.0842599
69 4.11677 0 0 0 0 0.0595917 -0.01285 0.0939426
70 4.17687 0 0 0 0 0.0191167 -0.0762599 0.13173
71 4.23697 0 0 0 0 0.0639806 -0.0938599 0.193799
72 4.29706 0 0 0 0 0.0581439 0.0593505 0.252428
73 4.35716 0 0 0 0 0.0524303 0.188723 0.282064
74 4.41726 0 0 0 0 0.173917 0.155852 0.322135
75 4.47736 0 0 0 0 0.275177 0.228342 0.373924
76 4.53746 0 0 0 0 0.380091 0.129745 0.394012
77 4.59756 0 0 0 0 0.334501 0.12337 0.443227
78 4.65766 0 0 0 0 0.469132 0.529713 0.479306
79 4.71776 0 0 0 0 0.647262 0.579524 0.562774
80 4.77786 0 0 0 0 0.653991 0.604156 0.632512
81 4.83795 0 0 0 0 0.480482 0.504153 0.645556
82 4.89805 0 0 0 0 0.613123 0.587305 0.680911
83 4.95815 0 0 0 0 0.702776 0.763303 0.689267
84 5.01825 0 0 0 0 0.742521 0.618106 0.730369
85 5.07835 0 0 0 0 0.899548 0.595614 0.739235
86 5.13845 0 0 0 0 0.798596 0.571661 0.769607
87 5.19855 0 0 0 0 0.592555 0.639171 0.813893
88 5.25865 0 0 0 0 0.744533 0.645973 0.89827
89 5.31874 0 0 0 0 0.85293 1.07139 0.963356
90 5.37884 0 0 0 0 1.06038 1.08072 0.995472
91 5.43894 0 0 0 0 0.954786 1.19262 1.03759
92 5.49904 0 0 0 0 1.19866 1.19921 1.12222
93 5.55914 0 0 0 0 1.39895 1.22319 1.24016
94 5.61924 0 0 0 0 1.28156 1.23125 1.31028
95 5.67934 0 0 0 0 1.35593 1.29318 1.41513
96 5.73944 0 0 0 0 1.38664 1.36954 1.4861
97 5.79953 0 0 0 0 1.09106 1.37077 1.55271
98 5.85963 0 0 0 0 1.66998 1.47077 1.65057
99 5.91973 0 0 0 0 1.51063 1.61918 1.75659
100 5.97983 0 0 0 0 1.34254 1.61465 1.8361
101 6.03993 0 0 0 0 1.45359 1.51367 1.81262
102 6.10003 0 0 0 0 1.74509 1.75147 1.85007
103 6.16013 0 0 0 0 1.79844 2.0263 1.86097
104 6.22023 0 0 0 0 2.0911 1.91281 1.94119
105 6.28033 0 0 0 0 1.88171 1.82444 2.05171
106 6.34042 0 0 0 0 1.88343 1.81781 2.09866
107 6.40052 0 0 0 0 2.04378 1.85434 2.13924
108 6.46062 0 0 0 0 2.12171 2.25465 2.20383
109 6.52072 0 0 0 0 2.42048 2.13026 2.28542
110 6.58082 0 0 0 0 2.31225 2.46763 2.25882
111 6.64092 0 0 0 0 2.46591 2.40683 2.34232
112 6.70102 0 0 0 0 2.34052 2.16797 2.43291
113 6.76112 0 0 0 0 2.20699 2.32722 2.4312
114 6.82121 0 0 0 0 2.14613 2.63431 2.47846
115 6.88131 0 0 0 0 2.37111 2.3659 2.52413
116 6.94141 0 0 0 0 2.12473 2.33595 2.58848
117 7.00151 0 0 0 0 2.36053 2.49797 2.62543
118 7.06161 0 0 0 0 2.5276 2.78112 2.71819
119 7.12171 0 0 0 0 2.78342 2.96845 2.80793
120 7.18181 0 0 0 0 2.94111 3.00636 2.85966
121 7.24191 0 0 0 0 2.79116 2.70934 2.88642
122 7.302 0 0 0 0 2.89248 2.61602 2.94235
123 7.3621 0 0 0 0 3.10754 3.07647 3.04443
124 7.4222 0 0 0 0 2.85104 2.93698 3.11594
125 7.4823 0 0 0 0 3.43948 3.26067 3.18671
126 7.5424 0 0 0 0 3.04778 3.19521 3.28904
127 7.6025 0 0 0 0 3.07731 3.14906 3.39899
128 7.6626 0 0 0 0 2.91715 2.86245 3.42065
129 7.7227 0 0 0 0 3.58918 3.27409 3.53981
130 7.7828 0 0 0 0 4.04201 3.45103 3.59736
131 7.84289 0 0 0 0 3.96181 3.88615 3.66077
132 7.90299 0 0 0 0 3.84622 3.80407 3.73375
133 7.96309 0 0 0 0 4.298 4.038 3.76597
134 8.02319 0 0 0 0 4.17106 3.72492 3.75961
135 8.08329 0 0 0 0 3.62444 3.68507 3.75391
136 8.14339 0 0 0 0 3.49976 3.59856 3.83055
137 8.20349 0 0 0 0 4.04156 3.61944 3.88208
138 8.26359 0 0 0 0 3.6703 3.5997 3.90073
139 8.32368 0 0 0 0 4.06458 3.89564 3.89183
140 8.38378 0 0 0 0 3.91132 4.16216 3.90092
141 8.44388 0 0 0 0 4.08378 4.37595 3.89179
142 8.50398 0 0 0 0 3.6971 4.03784 3.97164
143 8.56408 0 0 0 0 4.18119 4.17367 4.05393
144 8.62418 0 0 0 0 4.07586 4.25687 4.14541
145 8.68428 0 0 0 0 4.2137 3.98522 4.19993
146 8.74438 0 0 0 0 4.46296 4.0682 4.16237
147 8.80447 0 0 0 0 4.63952 4.15399 4.20427
148 8.86457 0 0 0 0 4.17097 4.03739 4.25723
149 8.92467 0 0 0 0 4.00802 3.79035 4.34699
150 8.98477 0 0 0 0 4.71231 4.25417 4.38044
151 9.04487 0 0 0 0 4.72369 4.1765 4.41668
152 9.10497 0 0 0 0 4.29546 4.25085 4.48007
153 9.16507 0 0 0 0 4.42785 4.29976 4.44589
154 9.22517 0 0 0 0 4.7955 4.4719 4.46077
155 9.28527 0 0 0 0 4.77804 4.42325 4.56619
156 9.34536 0 0 0 0 5.05238 4.80031 4.67245
157 9.40546 0 0 0 0 5.04956 4.70513 4.70277
158 9.46556 0 0 0 0 4.87334 4.91551 4.7616
159 9.52566 0 0 0 0 5.08958 5.48346 4.84304
160 9.58576 0 0 0 0 4.74313 5.22114 4.93702
161 9.64586 0 0 0 0 5.04179 4.85937 4.96621
162 9.70596 0 0 0 0 5.28131 4.89696 4.92677
163 9.76606 0 0 0 0 5.24819 5.2361 4.95229
164 9.82615 0 0 0 0 4.88964 4.97356 5.03547
165 9.88625 0 0 0 0 4.9966 5.01765 5.04456
166 9.94635 0 0 0 0 4.84918 4.71062 5.0683
167 10.0065 0 0 0 0 5.21535 5.1651 5.13098
168 10.0665 0 0 0 0 5.38603 5.18496 5.18711
169 10.1266 0 0 0 0 5.18318 5.27006 5.18792
170 10.1867 0 0 0 0 5.00701 5.44726 5.17248
171 10.2468 0 0 0 0 5.47696 5.36352 5.19641
172 10.3069 0 0 0 0 5.65856 5.98105 5.25668
173 10.367 0 0 0 0 5.02483 5.29095 5.26482
174 10.4271 0 0 0 0 5.7677 5.58961 5.36249
175 10.4872 0 0 0 0 5.34531 5.3421 5.48328
176 10.5473 0 0 0 0 5.65805 5.55173 5.52464
177 10.6074 0 0 0 0 5.82042 6.13017 5.58521
178 10.6675 0 0 0 0 5.71721 5.74332 5.61402
179 10.7276 0 0 0 0 6.01296 5.56309 5.54817
180 10.7877 0 0 0 0 5.29992 5.29329 5.55964
181 10.8478 0 0 0 0 5.3857 5.65928 5.60643
182 10.9079 0 0 0 0 5.36714 5.8449 5.66469
183 10.968 0 0 0 0 5.703 5.66513 5.66975
184 11.0281 0 0 0 0 5.90305 5.57104 5.71764
185 11.0882 0 0 0 0 5.84846 5.68291 5.72285
186 11.1483 0 0 0 0 5.62524 5.90795 5.68803
187 11.2084 0 0 0 0 6.20291 6.16836 5.61157
188 11.2685 0 0 0 0 6.23142 5.97746 5.65297
189 11.3286 0 0 0 0 5.80101 5.77476 5.70889
190 11.3887 0 0 0 0 6.09087 5.67777 5.7287
191 11.4488 0 0 0 0 5.78521 5.42675 5.701
192 11.5089 0 0 0 0 5.42398 5.74186 5.64976
193 11.569 0 0 0 0 5.82654 6.08746 5.62052
194 11.6291 0 0 0 0 5.66835 5.80144 5.64274
195 11.6892 0 0 0 0 5.67452 5.40038 5.66809
196 11.7493 0 0 0 0 5.54964 5.67171 5.69229
197 11.8094 0 0 0 0 5.87114 5.73581 5.69642
198 11.8695 0 0 0 0 5.83495 5.34254 5.69266
199 11.9296 0 0 0 0 5.70773 5.88586 5.69049
200 11.9897 0 0 0 0 5.65987 5.54412 5.61692
201 12.0498 0 0 0 0 5.51442 5.60344 5.50997
202 12.1099 0 0 0 0 5.43016 5.41445 5.4719
203 12.17 0 0 0 0 5.75521 5.53438 5.42639
204 12.2301 0 0 0 0 5.88968 5.62015 5.42762
205 12.2902 0 0 0 0 5.21621 5.30254 5.44323
206 12.3503 0 0 0 0 5.71844 5.46522 5.43643
207 12.4104 0 0 0 0 5.5169 5.58542 5.47005
208 12.4705 0 0 0 0 5.25162 5.56984 5.38504
209 12.5306 0 0 0 0 5.62706 5.52709 5.42324
210 12.5907 0 0 0 0 5.89459 5.06235 5.4185
211 12.6508 0 0 0 0 5.59631 5.11077 5.4195
212 12.7109 0 0 0 0 5.47339 5.25592 5.45035
213 12.771 0 0 0 0 5.79207 4.97317 5.44018
214 12.8311 0 0 0 0 5.5752 5.36679 5.43693
215 12.8912 0 0 0 0 6.0429 5.926 5.44825
216 12.9513 0 0 0 0 5.92155 6.21266 5.44814
217 13.0114 0 0 0 0 5.67693 5.93658 5.48426
218 13.0715 0 0 0 0 5.19292 5.35671 5.49874
219 13.1316 0 0 0 0 5.30601 4.96719 5.48577
220 13.1917 0 0 0 0 5.39512 5.34019 5.47516
221 13.2518 0 0 0 0 5.56742 5.10201 5.47776
222 13.3119 0 0 0 0 5.51557 5.0846 5.43644
223 13.372 0 0 0 0 5.35801 5.11223 5.32221
224 13.4321 0 0 0 0 5.16694 5.03166 5.31817
225 13.4922 0 0 0 0 5.42026 5.3592 5.31109
226 13.5523 0 0 0 0 5.60931 4.72299 5.29167
227 13.6124 0 0 0 0 4.85494 4.76799 5.27675
228 13.6725 0 0 0 0 5.03855 4.96959 5.24474
229 13.7326 0 0 0 0 5.09049 5.01541 5.21707
230 13.7927 0 0 0 0 5.22943 5.09676 5.15035
231 13.8528 0 0 0 0 5.15696 5.16991 5.12872
232 13.9129 0 0 0 0 5.2218 5.35662 5.16771
233 13.973 0 0 0 0 5.11651 5.27193 5.10312
234 14.0331 0 0 0 0 5.05645 5.48898 5.0392
235 14.0932 0 0 0 0 4.54485 4.6825 5.02169
236 14.1533 0 0 0 0 4.70777 4.38174 4.95845
237 14.2134 0 0 0 0 4.63579 5.01169 4.97634
238 14.2735 0 0 0 0 4.71576 4.52762 4.9577
239 14.3336 0 0 0 0 4.62781 4.42943 4.92139
240 14.3937 0 0 0 0 4.73072 4.68242 4.89023
241 14.4538 0 0 0 0 4.37448 4.17678 4.85022
242 14.5139 0 0 0 0 4.45745 3.9592 4.83436
243 14.574 0 0 0 0 4.55764 4.10025 4.82798
244 14.6341 0 0 0 0 4.50496 4.11345 4.79457
245 14.6942 0 0 0 0 4.16033 4.23305 4.81764
246 14.7543 0 0 0 0 4.88052 4.42081 4.74503
247 14.8144 0 0 0 0 4.68208 4.06274 4.64614
248 14.8745 0 0 0 0 4.57704 3.97666 4.56381
249 14.9346 0 0 0 0 4.40971 3.99831 4.5109
250 14.9947 0 0 0 0 4.17364 3.93383 4.43143
251 15.0548 0 0 0 0 5.07512 4.15881 4.3998
252 15.1148 0 0 0 0 4.51531 4.82637 4.39703
253 15.1749 0 0 0 0 4.40713 4.20742 4.30332
254 15.235 0 0 0 0 4.23849 4.22218 4.16592
255 15.2951 0 0 0 0 4.14612 4.19244 4.06539
256 15.3552 0 0 0 0 4.09916 4.02891 3.99073
257 15.4153 0 0 0 0 4.00583 3.89957 3.92238
258 15.4754 0 0 0 0 3.81002 3.95854 3.83352
259 15.5355 0 0 0 0 3.85455 4.16282 3.77394
260 15.5956 0 0 0 0 3.87636 3.71826 3.70228
261 15.6557 0 0 0 0 3.56237 3.67329 3.629
262 15.7158 0 0 0 0 3.41682 3.73865 3.59347
263 15.7759 0 0 0 0 3.61198 3.71388 3.54507
264 15.836 0 0 0 0 3.44296 3.76756 3.54103
265 15.8961 0 0 0 0 3.49935 3.6491 3.51286
266 15.9562 0 0 0 0 3.50814 3.54463 3.45487
267 16.0163 0 0 0 0 3.37741 3.58372 3.37287
268 16.0764 0 0 0 0 3.31362 3.38891 3.25792
269 16.1365 0 0 0 0 3.26497 3.40051 3.23258
270 16.1966 0 0 0 0 3.00102 3.12011 3.11243
271 16.2567 0 0 0 0 2.77502 2.73655 3.01797
272 16.3168 0 0 0 0 2.8288 2.6409 2.89796
273 16.3769 0 0 0 0 2.81397 2.49017 2.84058
274 16.437 0 0 0 0 2.8899 2.66823 2.80651
275 16.4971 0 0 0 0 2.88728 2.99826 2.73849
276 16.5572 0 0 0 0 2.81478 2.89777 2.70612
277 16.6173 0 0 0 0 3.2745 3.23482 2.6036
278 16.6774 0 0 0 0 2.87261 2.70889 2.56222
279 16.7375 0 0 0 0 2.46004 2.41903 2.52767
280 16.7976 0 0 0 0 2.43099 2.74229 2.4007
281 16.8577 0 0 0 0 2.23761 2.40073 2.31473
282 16.9178 0 0 0 0 2.24787 2.56054 2.28679
283 16.9779 0 0 0 0 2.66378 2.91832 2.25191
284 17.038 0 0 0 0 2.09179 2.65559 2.2108
285 17.0981 0 0 0 0 2.02687 2.38065 2.14197
286 17.1582 0 0 0 0 2.16396 2.31854 2.13583
287 17.2183 0 0 0 0 2.17412 2.1023 2.11881
288 17.2784 0 0 0 0 2.06675 2.00056 2.08932
289 17.3385 0 0 0 0 1.76215 2.02509 2.09644
290 17.3986 0 0 0 0 2.04829 1.93085 2.04394
291 17.4587 0 0 0 0 1.91178 1.77802 1.94323
292 17.5188 0 0 0 0 1.89203 1.77179 1.84297
293 17.5789 0 0 0 0 1.74705 1.57332 1.76822
294 17.639 0 0 0 0 1.60017 1.57773 1.69126
295 17.6991 0 0 0 0 1.52863 1.42659 1.5904
296 17.7592 0 0 0 0 1.59008 1.72865 1.52688
297 17.8193 0 0 0 0 1.25819 1.40238 1.42753
298 17.8794 0 0 0 0 1.28346 1.35873 1.36779
299 17.9395 0 0 0 0 1.83689 1.66779 1.30153
300 17.9996 0 0 0 0 1.65779 1.86668 1.24805
301 18.0597 0 0 0 0 1.2242 1.36249 1.24848
302 18.1198 0 0 0 0 0.945325 1.15598 1.2362
303 18.1799 0 0 0 0 1.02003 1.32022 1.1699
304 18.24 0 0 0 0 1.14453 1.11247 1.09088
305 18.3001 0 0 0 0 1.14357 0.940432 1.01219
306 18.3602 0 0 0 0 0.92258 0.999827 0.959209
307 18.4203 0 0 0 0 0.822856 0.968407 0.895096
308 18.4804 0 0 0 0 0.804651 0.86433 0.842314
309 18.5405 0 0 0 0 0.834386 1.03263 0.786319
310 18.6006 0 0 0 0 0.788172 0.795546 0.706845
311 18.6607 0 0 0 0 0.691197 0.802751 0.61235
312 18.7208 0 0 0 0 0.59747 0.740754 0.587209
313 18.7809 0 0 0 0 0.748288 0.777769 0.546294
314 18.841 0 0 0 0 0.435981 0.4001 0.519899
315 18.9011 0 0 0 0 0.142757 0.439747 0.440667
316 18.9612 0 0 0 0 0.573959 0.755402 0.416276
317 19.0213 0 0 0 0 0.450518 0.545252 0.427662
318 19.0814 0 0 0 0 0.29447 0.329321 0.391384
319 19.1415 0 0 0 0 0.218082 0.379765 0.356607
320 19.2016 0 0 0 0 0.0649984 0.626458 0.322316
321 19.2617 0 0 0 0 0.213651 0.603445 0.285302
322 19.3218 0 0 0 0 0.279229 0.542957 0.255247
323 19.3819 0 0 0 0 0.066075 0.232163 0.282943
324 19.442 0 0 0 0 0.199953 0.14474 0.303307
325 19.5021 0 0 0 0 0.221957 0.0438317 0.286457
326 19.5622 0 0 0 0 0.159582 0.116194 0.232889
327 19.6223 0 0 0 0 0.218449 0.070815 0.219473
328 19.6824 0 0 0 0 0.016211 0.0115595 0.206214
329 19.7425 0 0 0 0 0.0329765 0.0650369 0.16408
330 19.8026 0 0 0 0 0.0168173 0.0424254 0.0774373
331 19.8627 0 0 0 0 0.142883 0.0111222 0.0390565
332 19.9228 0 0 0 0 0.184111 0.0660585 0.0280908
333 19.9829 0 0 0 0 0.0094609 0.0699563 -0.0235424
334 20.043 0 0 0 0 -0.0669377 -0.127147 -0.0503035
335 20.1031 0 0 0 0 -0.174239 -0.159439 -0.0965086
336 20.1631 0 0 0 0 -0.173736 -0.166447 -0.114316
337 20.2232 0 0 0 0 -0.0893974 -0.143136 -0.131131
338 20.2833 0 0 0 0 -0.136444 -0.0211399 -0.12985
339 20.3434 0 0 0 0 -0.0948199 -0.0635401 -0.12051
340 20.4035 0 0 0 0 -0.187982 -0.176233 -0.133003
341 20.4636 0 0 0 0 -0.220466 -0.094937 -0.142245
342 20.5237 0 0 0 0 -0.250901 -0.0674868 -0.149951
343 20.5838 0 0 0 0 -0.205527 -0.0814957 -0.135124
344 20.6439 0 0 0 0 -0.176506 -0.00835373 -0.123801
345 20.704 0 0 0 0 -0.156891 0.0298812 -0.117647
346 20.7641 0 0 0 0 -0.132626 -0.0182836 -0.120971
347 20.8242 0 0 0 0 -0.157546 -0.103388 -0.119775
348 20.8843 0 0 0 0 -0.123024 -0.0209114 -0.103087
349 20.9444 0 0 0 0 -0.0587275 -0.0692631 -0.082773
350 21.0045 0 0 0 0 -0.0880329 -0.0901583 -0.0625711
351 21.0646 0 0 0 0 -0.0527009 -0.0980723 -0.0637819
352 21.1247 0 0 0 0 -0.0808458 -0.109898 -0.0630587
353 21.1848 0 0 0 0 -0.129093 -0.0513504 -0.0591147
354 21.2449 0 0 0 0 -0.104013 0.000853322 -0.0598046
355 21.305 0 0 0 0 -0.043157 -0.0159434 -0.0602175
356 21.3651 0 0 0 0 -0.0532644 -0.0652632 -0.0552389
357 21.4252 0 0 0 0 -0.0372061 -0.0559987 -0.0477962
358 21.4853 0 0 0 0 -0.0397653 -0.077364 -0.0377026
359 21.5454 0 0 0 0 -0.0682001 -0.0587137 -0.0331961
360 21.6055 0 0 0 0 -0.0415928 -0.0287725 -0.0400375
361 21.6656 0 0 0 0 -0.0817007 -0.0240628 -0.0574697
362 21.7257 0 0 0 0 -0.0306424 -0.0634234 -0.051751
363 21.7858 0 0 0 0 -0.0133123 -0.0793006 -0.0558053
364 21.8459 0 0 0 0 -0.0297854 -0.0796268 -0.0585949
365 21.906 0 0 0 0 -0.0220263 -0.0399787 -0.0510689
366 21.9661 0 0 0 0 0.0105249 -0.0567029 -0.0454986
367 22.0262 0 0 0 0 0.000403884 -0.0429313 -0.0389465
368 22.0863 0 0 0 0 0.0233236 -0.0342031 -0.0321137
369 22.1464 0 0 0 0 -0.00794484 -0.0382386 -0.0326954
370 22.2065 0 0 0 0 -0.0259362 -0.0335877 -0.0281815
371 22.2666 0 0 0 0 -0.0303496 -0.0280605 -0.0352412
372 22.3267 0 0 0 0 -0.00837667 -0.0124803 -0.0323847
373 22.3868 0 0 0 0 -0.00566571 0.0113643 -0.0328561
374 22.4469 0 0 0 0 0.00865049 -0.0180698 -0.0325254
375 22.507 0 0 0 0 -0.00914786 -0.0350504 -0.032858
376 22.5671 0 0 0 0 -0.0225164 -0.0273838 -0.0293792
