# Time-averaged data for fix fA
# TimeStep Number-of-rows
# Row c_pA[1] c_pA[2] c_pA[3] c_pA[4] c_pA[5] c_pA[6] c_pA[7] c_pA[8]
0 360
31 3.05 0.0133333 0.0248165 0.0132082 0.0176463 -0.00188605 -0.00155631 -0.00347403
32 3.15 0.0133333 0.00517962 0.00911162 0.012368 -0.00192273 -0.00185545 -0.00379309
33 3.25 0.0233333 0.0161917 0.0175273 0.00677913 -0.00438322 -0.00471795 -0.00397444
34 3.35 0.0116667 0.0047858 0.00762836 0.00586908 -0.00528139 -0.00366756 -0.00372565
35 3.45 0.00666667 0.0125463 0.00284658 0.00761569 -0.00411874 -0.00261474 -0.00369891
36 3.55 0.0216667 0.0199473 0.0141483 0.0148557 -0.0024344 -0.00299456 -0.00368185
37 3.65 0.0133333 0.00388618 0.0088405 0.0122314 -0.00330994 -0.00320478 -0.00357052
38 3.75 0.0216667 0.0198046 0.00831184 0.00709606 -0.00445098 -0.00422347 -0.00356618
39 3.85 0.02 0.0137451 0.00824209 0.019975 -0.00463868 -0.00680995 -0.00331076
40 3.95 0.02 0.0134387 0.0132057 0.0182364 -0.00486298 -0.00596493 -0.00294951
41 4.05 0.015 0.0158657 0.019304 0.0194288 -0.00401273 -0.00456705 -0.00253257
42 4.15 0.015 0.00347237 0.0147543 0.00483753 0.00213407 -0.00294764 -0.00185918
43 4.25 0.0233333 0.0266091 0.0214273 0.0327129 0.00487558 0.00233785 -0.00142013
44 4.35 0.0166667 0.0122534 0.0152829 0.0217781 -0.00153094 -0.00206668 -0.0017696
45 4.45 0.0116667 0.00653086 0.00761143 0.00380388 -0.00220205 -0.00317996 -0.00183247
46 4.55 0.0183333 0.00400681 0.00857511 0.00950481 -0.00211019 -0.00319678 -0.00196648
47 4.65 0.01 0.016364 0.0044635 0.00389751 -0.00130896 -0.00135719 -0.0021043
48 4.75 0.0166667 0.0095816 0.0151103 0.0252047 -0.000831885 -0.000722811 -0.00126376
49 4.85 0.015 0.0109171 0.0142157 0.00746743 0.0014956 0.000269837 0.00399681
50 4.95 0.0133333 0.0105033 0.0134444 0.0106217 0.00199301 0.000511449 0.00546404
51 5.05 0.0116667 0.00330049 0.00377669 0.00407807 0.00127493 -0.0016645 0.00534789
52 5.15 0.015 0.00999238 0.00340787 0.0183283 0.00124985 6.58941e-05 0.00523897
53 5.25 0.0116667 0.0101959 0.0108862 0.00881124 0.000283236 -0.00120164 0.00529494
54 5.35 0.0183333 0.0119356 0.0140346 0.0208688 -0.00193168 3.82821e-05 0.0050218
55 5.45 0.015 0.0146461 0.0158311 0.00472969 8.94735e-05 -0.00148267 0.0043587
56 5.55 0.02 0.0305362 0.018618 0.0142415 0.00205961 0.00685033 0.00375785
57 5.65 0.0166667 0.018225 0.00979536 0.00803603 -0.00466797 -0.00378413 -0.00280975
58 5.75 0.0116667 0.0164195 0.0182984 0.00217289 -0.000310617 -0.00190362 -0.000814528
59 5.85 0.0216667 0.0275486 0.00676234 0.0179226 0.000959038 -0.00214748 -0.000995806
60 5.95 0.0133333 0.00860065 0.0112801 0.00627542 -0.000691411 -0.00293422 -0.00152845
61 6.05 0.00333333 0.0024737 0.0033611 0.00496431 -0.00124921 -0.00341097 -0.00157597
62 6.15 0.0166667 0.00784868 0.0114535 0.00613043 -0.000930444 -0.00406309 -0.00195765
63 6.25 0.01 0.00222536 0.00320632 0.0015469 -0.0004219 -0.00324573 -0.00229848
64 6.35 0.0183333 0.00921756 0.0177454 0.00912115 -0.00469631 -0.00255398 -0.00138401
65 6.45 0.0183333 0.0123143 0.0122274 0.0155085 -0.00554832 -0.00289119 -0.00137143
66 6.55 0.0216667 0.0161678 0.008106 0.00995973 -0.00624159 -0.00337934 -0.00361723
67 6.65 0.0266667 0.019732 0.0160415 0.0374045 -0.0053714 -0.00656255 -0.00379086
68 6.75 0.02 0.01033 0.0127959 0.0268573 -0.00545991 -0.0052613 -0.00378631
69 6.85 0.01 0.013562 0.00480943 0.00556366 -0.00440885 -0.00474274 -0.00328983
70 6.95 0.0133333 0.00846331 0.0109064 0.0212703 -0.000534799 -0.00412791 -0.00191623
71 7.05 0.02 0.0137347 0.0180463 0.00931084 -0.00156412 -0.00275934 0.000234635
72 7.15 0.0366667 0.0213281 0.0337985 0.041712 -0.00473688 -0.00444229 -0.000664525
73 7.25 0.01 0.00781571 0.00539907 0.00384974 0.00044178 -0.00654377 -0.00517801
74 7.35 0.02 0.0232064 0.0165743 0.0240364 0.000805692 -0.00673979 -0.00750114
75 7.45 0.0233333 0.0232763 0.0243725 0.0119931 -0.00400366 -0.0103062 -0.00892203
76 7.55 0.0233333 0.00935698 0.0218993 0.00870257 -0.00600114 -0.0118799 -0.012116
77 7.65 0.0233333 0.0127225 0.0132579 0.0123208 -0.00974276 -0.0121512 -0.00891913
78 7.75 0.04 0.0535736 0.029843 0.0288055 -0.0045943 -0.0146438 -0.00982159
79 7.85 0.0266667 0.019688 0.0177738 0.0364112 -0.00837615 -0.015712 -0.013707
80 7.95 0.0233333 0.0313027 0.0208034 0.0349545 -0.0101487 -0.0152071 -0.017754
81 8.05 0.0433333 0.0453921 0.0290964 0.0301935 -0.0233539 -0.0259718 -0.0245163
82 8.15 0.0383333 0.040428 0.0257204 0.0428563 -0.0217313 -0.0185566 -0.0328104
83 8.25 0.0466667 0.0501225 0.0403451 0.0498935 -0.0222708 -0.0126738 -0.039651
84 8.35 0.0666667 0.0637155 0.0655061 0.0732902 -0.0324832 -0.0287164 -0.0519934
85 8.45 0.075 0.0513498 0.051965 0.0546183 -0.0113229 -0.0401416 -0.057212
86 8.55 0.085 0.0750526 0.0641045 0.0840635 -0.0508012 -0.0598085 -0.0733164
87 8.65 0.105 0.116813 0.133227 0.0941741 -0.0671125 -0.106253 -0.0906927
88 8.75 0.148333 0.119241 0.119811 0.0983484 -0.119859 -0.104912 -0.101225
89 8.85 0.115 0.109673 0.118096 0.101322 -0.153668 -0.138736 -0.124731
90 8.95 0.158333 0.132612 0.173296 0.128537 -0.155105 -0.158565 -0.139565
91 9.05 0.171667 0.158585 0.141455 0.130403 -0.236071 -0.206619 -0.167834
92 9.15 0.238333 0.19832 0.18004 0.17423 -0.28956 -0.208209 -0.192077
93 9.25 0.225 0.178774 0.202516 0.141286 -0.292017 -0.308897 -0.21514
94 9.35 0.273333 0.242298 0.200806 0.203769 -0.293907 -0.329359 -0.247652
95 9.45 0.311667 0.248828 0.223009 0.229466 -0.397942 -0.306838 -0.284084
96 9.55 0.341667 0.267793 0.27676 0.25965 -0.466651 -0.308253 -0.32394
97 9.65 0.385 0.332396 0.309795 0.340002 -0.61282 -0.572543 -0.363558
98 9.75 0.365 0.315926 0.289944 0.321394 -0.568031 -0.528122 -0.373175
99 9.85 0.386667 0.335389 0.302176 0.342633 -0.559978 -0.644121 -0.393205
100 9.95 0.446667 0.487986 0.397341 0.39115 -0.642772 -0.736519 -0.3927
101 10.05 0.541667 0.469747 0.427365 0.46352 -0.657923 -0.683591 -0.386174
102 10.15 0.566667 0.528137 0.460502 0.464328 -0.721558 -0.764563 -0.394428
103 10.25 0.541667 0.471936 0.505668 0.468822 -0.732444 -1.00494 -0.396499
104 10.35 0.535 0.488431 0.428428 0.413126 -0.605028 -0.797659 -0.424581
105 10.45 0.653333 0.593833 0.560118 0.50206 -0.799607 -0.65202 -0.504773
106 10.55 0.618333 0.550036 0.533476 0.518784 -0.765832 -0.922518 -0.521423
107 10.65 0.59 0.526065 0.532439 0.534186 -0.918691 -0.888604 -0.518438
108 10.75 0.7 0.56608 0.667466 0.619887 -0.858814 -0.989455 -0.556076
109 10.85 0.685 0.560233 0.582484 0.543799 -0.562802 -0.799555 -0.55502
110 10.95 0.66 0.539931 0.588468 0.544726 -0.827872 -0.757266 -0.587192
111 11.05 0.68 0.583886 0.629672 0.541858 -1.14148 -0.72219 -0.593796
112 11.15 0.678333 0.511853 0.575381 0.526676 -0.768628 -0.694283 -0.639429
113 11.25 0.706667 0.59267 0.576191 0.621946 -0.770598 -0.9906 -0.663968
114 11.35 0.686667 0.550484 0.583486 0.58287 -0.817289 -0.903302 -0.6413
115 11.45 0.73 0.60936 0.607818 0.669738 -0.908481 -0.651941 -0.646246
116 11.55 0.75 0.659441 0.577579 0.631288 -0.884093 -0.884485 -0.642092
117 11.65 0.673333 0.524967 0.586691 0.565973 -0.693395 -0.721772 -0.612656
118 11.75 0.73 0.681527 0.657758 0.587363 -0.917178 -0.990989 -0.629904
119 11.85 0.768333 0.642587 0.736059 0.659175 -1.11646 -0.783787 -0.673071
120 11.95 0.691667 0.523936 0.623577 0.573196 -1.02193 -0.958474 -0.672104
121 12.05 0.761667 0.603934 0.635883 0.72008 -0.721718 -0.855261 -0.623429
122 12.15 0.686667 0.545995 0.611138 0.553894 -0.537928 -0.750671 -0.552312
123 12.25 0.8 0.706413 0.727445 0.744123 -0.529319 -0.686418 -0.597692
124 12.35 0.736667 0.639914 0.603278 0.588557 -0.993214 -0.772899 -0.609032
125 12.45 0.781667 0.622062 0.656106 0.630513 -1.0958 -1.0664 -0.607815
126 12.55 0.751667 0.559756 0.608547 0.609383 -0.893164 -0.860299 -0.546162
127 12.65 0.716667 0.683204 0.653795 0.651704 -0.739674 -0.963149 -0.617948
128 12.75 0.718333 0.56837 0.55829 0.574825 -1.1457 -0.954039 -0.653243
129 12.85 0.746667 0.686428 0.65875 0.712361 -0.782369 -0.672021 -0.625601
130 12.95 0.78 0.642163 0.627581 0.627382 -0.836213 -0.689668 -0.660149
131 13.05 0.72 0.663831 0.616964 0.588276 -0.92206 -0.648267 -0.700923
132 13.15 0.76 0.630097 0.6375 0.681958 -0.816357 -0.686126 -0.753979
133 13.25 0.778333 0.641955 0.630633 0.710525 -1.17521 -0.514742 -0.736595
134 13.35 0.775 0.760465 0.686811 0.620144 -0.986452 -0.773407 -0.780241
135 13.45 0.75 0.657948 0.561556 0.705653 -0.917388 -0.981384 -0.830018
136 13.55 0.713333 0.51985 0.588209 0.596962 -0.838223 -1.14601 -0.857144
137 13.65 0.75 0.54398 0.57472 0.700628 -1.11223 -1.04295 -0.911462
138 13.75 0.725 0.618651 0.619984 0.617267 -1.07358 -0.947144 -0.922626
139 13.85 0.796667 0.689497 0.688021 0.659471 -1.05505 -1.12582 -0.962946
140 13.95 0.728333 0.544893 0.599337 0.640921 -0.924182 -0.969909 -0.944847
141 14.05 0.78 0.627823 0.672005 0.622076 -1.10429 -0.984462 -0.940926
142 14.15 0.75 0.598109 0.665 0.646643 -0.918191 -1.07785 -0.902853
143 14.25 0.756667 0.663671 0.592164 0.653446 -0.723872 -1.01636 -0.879903
144 14.35 0.725 0.600746 0.63749 0.643125 -0.60699 -1.02359 -0.843073
145 14.45 0.736667 0.664345 0.649601 0.603358 -0.865036 -1.12168 -0.813109
146 14.55 0.681667 0.490278 0.589927 0.602 -0.889984 -1.08221 -0.82578
147 14.65 0.816667 0.709876 0.680492 0.682157 -1.21186 -1.16636 -0.873904
148 14.75 0.743333 0.675028 0.617149 0.605714 -1.11543 -1.19323 -0.872732
149 14.85 0.728333 0.535421 0.673469 0.663507 -0.893698 -0.857483 -0.846256
150 14.95 0.818333 0.60838 0.741618 0.601806 -0.80345 -0.663807 -0.844398
151 15.05 0.748333 0.608748 0.697427 0.54503 -0.867203 -0.88085 -0.846316
152 15.15 0.763333 0.69556 0.723604 0.615198 -0.927402 -0.717615 -0.753685
153 15.25 0.796667 0.658368 0.698411 0.577582 -0.821121 -0.832791 -0.730269
154 15.35 0.69 0.612953 0.720015 0.599583 -0.70443 -0.881219 -0.72287
155 15.45 0.713333 0.628401 0.637404 0.697614 -0.978541 -1.15388 -0.753346
156 15.55 0.768333 0.695889 0.669796 0.689983 -0.560587 -0.903785 -0.739171
157 15.65 0.725 0.685319 0.630065 0.66524 -0.628007 -0.531954 -0.686028
158 15.75 0.801667 0.699221 0.664799 0.606335 -0.718675 -0.79919 -0.697167
159 15.85 0.791667 0.575819 0.716221 0.711332 -0.844508 -1.09364 -0.725173
160 15.95 0.745 0.631911 0.690953 0.611734 -0.59982 -1.07637 -0.761331
161 16.05 0.753333 0.635134 0.651079 0.606814 -1.09509 -0.846177 -0.751118
162 16.15 0.74 0.651519 0.62489 0.650942 -0.841801 -0.71497 -0.702181
163 16.25 0.758333 0.592594 0.667115 0.613623 -0.921626 -0.703449 -0.671556
164 16.35 0.738333 0.572873 0.635657 0.663496 -0.675561 -0.732381 -0.650058
165 16.45 0.706667 0.552393 0.594022 0.599486 -1.12281 -0.966173 -0.661862
166 16.55 0.831667 0.690548 0.751824 0.720759 -0.99032 -0.976052 -0.680554
167 16.65 0.775 0.677809 0.667518 0.683452 -0.8514 -0.906096 -0.69826
168 16.75 0.761667 0.641903 0.712241 0.606116 -0.983822 -0.787244 -0.758953
169 16.85 0.738333 0.696876 0.602844 0.641101 -0.820977 -0.497655 -0.775341
170 16.95 0.721667 0.583657 0.536708 0.614205 -0.841811 -0.93434 -0.802354
171 17.05 0.745 0.673386 0.651991 0.630626 -0.938979 -0.854199 -0.806797
172 17.15 0.775 0.671311 0.641576 0.714057 -0.99297 -0.587872 -0.782387
173 17.25 0.743333 0.652941 0.644257 0.61448 -0.877449 -0.966626 -0.727691
174 17.35 0.81 0.687393 0.65323 0.599008 -0.608106 -0.767569 -0.750553
175 17.45 0.781667 0.686226 0.591615 0.581593 -1.06165 -0.971075 -0.785576
176 17.55 0.71 0.562995 0.627988 0.621291 -0.875856 -0.911258 -0.842635
177 17.65 0.711667 0.60151 0.593333 0.529685 -1.07356 -1.01108 -0.862351
178 17.75 0.753333 0.580152 0.675494 0.672549 -0.975149 -0.636767 -0.829352
179 17.85 0.743333 0.629462 0.699905 0.612237 -0.777963 -0.701652 -0.801475
180 17.95 0.8 0.656962 0.722623 0.686225 -0.994892 -0.63667 -0.85819
181 18.05 0.743333 0.638811 0.614965 0.652486 -0.819471 -0.843329 -0.882571
182 18.15 0.775 0.737672 0.717393 0.708422 -0.774934 -0.867922 -0.866198
183 18.25 0.708333 0.57783 0.58776 0.609642 -0.838446 -0.982037 -0.846022
184 18.35 0.775 0.69009 0.612454 0.673778 -0.681537 -0.931622 -0.82863
185 18.45 0.765 0.664517 0.666071 0.560161 -0.76533 -0.529745 -0.779096
186 18.55 0.718333 0.62231 0.601784 0.64112 -0.804875 -0.379033 -0.771479
187 18.65 0.788333 0.604825 0.660402 0.708478 -1.04343 -1.02838 -0.82943
188 18.75 0.696667 0.61023 0.607079 0.500062 -1.13875 -1.04775 -0.851284
189 18.85 0.788333 0.712014 0.718176 0.69134 -0.840182 -0.932288 -0.910378
190 18.95 0.748333 0.593527 0.610125 0.606828 -0.684171 -0.94633 -0.91414
191 19.05 0.806667 0.721814 0.663311 0.633928 -0.961533 -0.763552 -0.954318
192 19.15 0.768333 0.617236 0.612508 0.702326 -0.962209 -0.842983 -0.962714
193 19.25 0.721667 0.610692 0.613782 0.601955 -0.842882 -0.906908 -0.983319
194 19.35 0.725 0.637876 0.679512 0.581456 -0.717641 -0.986935 -0.953477
195 19.45 0.751667 0.621244 0.642714 0.654762 -0.619606 -0.703198 -0.932085
196 19.55 0.77 0.704742 0.709326 0.690558 -0.80153 -0.677315 -0.928173
197 19.65 0.783333 0.690076 0.745635 0.665008 -0.749768 -0.343472 -0.892391
198 19.75 0.736667 0.666753 0.56037 0.636737 -0.843926 -0.745305 -0.84804
199 19.85 0.768333 0.703175 0.716142 0.643161 -0.802359 -0.78989 -0.837528
200 19.95 0.803333 0.712508 0.700082 0.804783 -0.983621 -0.785127 -0.843019
201 20.05 0.81 0.667213 0.582194 0.679634 -0.94458 -0.85687 -0.870229
202 20.15 0.74 0.642442 0.627437 0.644509 -0.655727 -0.950682 -0.90543
203 20.25 0.733333 0.675357 0.61638 0.713611 -0.643229 -0.697776 -0.793179
204 20.35 0.68 0.545185 0.610172 0.543182 -0.62072 -0.66176 -0.752582
205 20.45 0.781667 0.604009 0.681856 0.766463 -0.807706 -0.968755 -0.800435
206 20.55 0.811667 0.61998 0.652451 0.730281 -0.610344 -0.695757 -0.838917
207 20.65 0.786667 0.659586 0.643763 0.687277 -0.84917 -0.672386 -0.887849
208 20.75 0.738333 0.651826 0.646031 0.556025 -0.893236 -0.832831 -0.890039
209 20.85 0.768333 0.675185 0.686588 0.700528 -0.710315 -0.729539 -0.8796
210 20.95 0.723333 0.572211 0.631684 0.64608 -0.874129 -0.748909 -0.89695
211 21.05 0.788333 0.65407 0.620684 0.637601 -0.982559 -0.44277 -0.883128
212 21.15 0.785 0.605637 0.560518 0.693868 -0.984805 -0.702421 -0.847268
213 21.25 0.7 0.616092 0.551762 0.619578 -1.22043 -0.968294 -0.837637
214 21.35 0.763333 0.570577 0.653805 0.714146 -1.11417 -0.991326 -0.873754
215 21.45 0.713333 0.617963 0.560824 0.622507 -0.995202 -0.6984 -0.883789
216 21.55 0.765 0.647767 0.683481 0.529012 -0.63596 -0.906456 -0.890612
217 21.65 0.768333 0.596652 0.609889 0.635541 -1.06181 -0.79226 -0.884827
218 21.75 0.77 0.671081 0.589403 0.677236 -0.796347 -0.65702 -0.839383
219 21.85 0.795 0.681229 0.627684 0.697913 -1.05069 -0.763935 -0.784605
220 21.95 0.766667 0.63762 0.669139 0.646436 -0.871359 -0.970677 -0.775697
221 22.05 0.691667 0.595994 0.582431 0.583994 -1.27377 -1.06801 -0.758147
222 22.15 0.765 0.647658 0.625009 0.672488 -0.905861 -0.693094 -0.809493
223 22.25 0.721667 0.593119 0.599777 0.626183 -0.518934 -0.775201 -0.744303
224 22.35 0.726667 0.664968 0.609023 0.632462 -0.52126 -0.898875 -0.726943
225 22.45 0.73 0.665016 0.571657 0.645993 -0.738916 -0.72735 -0.746085
226 22.55 0.775 0.583861 0.597919 0.545977 -0.894225 -0.838111 -0.818775
227 22.65 0.841667 0.695426 0.796481 0.745739 -0.934589 -0.902523 -0.821504
228 22.75 0.741667 0.617412 0.565952 0.60843 -0.673514 -0.7856 -0.780298
229 22.85 0.685 0.576144 0.632709 0.548903 -0.603479 -0.809173 -0.747213
230 22.95 0.778333 0.697774 0.646514 0.670503 -0.595657 -0.56309 -0.70845
231 23.05 0.73 0.616052 0.582382 0.60943 -0.691141 -0.433785 -0.706751
232 23.15 0.716667 0.684748 0.60211 0.669151 -0.654008 -0.64311 -0.721812
233 23.25 0.77 0.601941 0.656463 0.584838 -0.934373 -0.9038 -0.792975
234 23.35 0.671667 0.535875 0.614091 0.587538 -1.04898 -0.92642 -0.805409
235 23.45 0.845 0.78929 0.738373 0.840966 -0.845294 -0.845102 -0.787902
236 23.55 0.783333 0.664361 0.712914 0.729074 -0.764809 -0.684656 -0.751904
237 23.65 0.74 0.664522 0.698535 0.561036 -0.574653 -0.785573 -0.777979
238 23.75 0.72 0.635056 0.605362 0.628212 -0.417718 -0.645798 -0.784637
239 23.85 0.768333 0.659281 0.658649 0.731427 -0.858386 -0.774433 -0.777402
240 23.95 0.736667 0.721932 0.775655 0.682092 -0.8719 -0.942196 -0.74733
241 24.05 0.695 0.562372 0.621424 0.523117 -0.624521 -0.970446 -0.717497
242 24.15 0.666667 0.542759 0.596117 0.556643 -0.829625 -1.08085 -0.738382
243 24.25 0.731667 0.633757 0.558481 0.571385 -0.556079 -0.84374 -0.692882
244 24.35 0.741667 0.619427 0.636548 0.61234 -0.965385 -0.84744 -0.689631
245 24.45 0.716667 0.555041 0.66148 0.593765 -0.838274 -0.840557 -0.682469
246 24.55 0.745 0.610066 0.604978 0.681379 -1.09495 -1.10244 -0.699533
247 24.65 0.685 0.669773 0.54922 0.552952 -1.01242 -1.09871 -0.669746
248 24.75 0.763333 0.677097 0.646191 0.669747 -0.794215 -1.05596 -0.673821
249 24.85 0.67 0.562999 0.586634 0.605501 -0.809493 -0.94219 -0.640482
250 24.95 0.646667 0.527494 0.495917 0.597978 -1.09814 -0.938423 -0.620529
251 25.05 0.668333 0.594773 0.55637 0.543763 -0.944585 -0.809088 -0.653505
252 25.15 0.653333 0.52955 0.542646 0.622883 -1.00514 -0.991432 -0.71026
253 25.25 0.621667 0.598305 0.559349 0.532614 -1.11974 -0.972883 -0.72642
254 25.35 0.658333 0.535129 0.576375 0.58205 -1.16013 -1.08666 -0.755783
255 25.45 0.571667 0.488569 0.428602 0.449557 -0.62534 -0.788146 -0.71911
256 25.55 0.555 0.436758 0.464466 0.45543 -0.746125 -0.788969 -0.669217
257 25.65 0.556667 0.518048 0.465823 0.527141 -0.900166 -0.851344 -0.636824
258 25.75 0.541667 0.488801 0.473885 0.478985 -0.694063 -0.704671 -0.599745
259 25.85 0.501667 0.457601 0.413031 0.435677 -0.717332 -0.679368 -0.558259
260 25.95 0.46 0.386101 0.376561 0.426461 -0.704995 -0.701226 -0.546378
261 26.05 0.451667 0.359984 0.341137 0.406193 -0.666967 -0.547827 -0.500594
262 26.15 0.428333 0.359739 0.396638 0.409179 -0.628369 -0.495278 -0.428173
263 26.25 0.39 0.354229 0.336875 0.229883 -0.610574 -0.557354 -0.369703
264 26.35 0.348333 0.360303 0.287122 0.303962 -0.442101 -0.484596 -0.324491
265 26.45 0.283333 0.195683 0.268276 0.224867 -0.326351 -0.319577 -0.307193
266 26.55 0.278333 0.263979 0.22761 0.231345 -0.346221 -0.218941 -0.260272
267 26.65 0.248333 0.191373 0.190548 0.166344 -0.336468 -0.257189 -0.22378
268 26.75 0.216667 0.172301 0.19324 0.211827 -0.264758 -0.27292 -0.192907
269 26.85 0.176667 0.144306 0.144076 0.157586 -0.144264 -0.220207 -0.161646
270 26.95 0.15 0.137639 0.0990468 0.123743 -0.151018 -0.137192 -0.134841
271 27.05 0.136667 0.138868 0.12042 0.0915957 -0.144837 -0.146213 -0.110726
272 27.15 0.141667 0.108245 0.112883 0.138952 -0.0648845 -0.108467 -0.101697
273 27.25 0.111667 0.0934886 0.100437 0.0859219 -0.0823425 -0.0886994 -0.0837384
274 27.35 0.0816667 0.0591623 0.0703714 0.0764416 -0.0861162 -0.0862676 -0.0644421
275 27.45 0.0783333 0.073998 0.0746036 0.0664128 -0.0534891 -0.0392144 -0.0558943
276 27.55 0.06 0.0460114 0.0697385 0.0430999 -0.00432662 -0.0128521 -0.0443561
277 27.65 0.05 0.0342485 0.0293703 0.0439877 0.014573 -0.00489043 -0.0436302
278 27.75 0.045 0.0541438 0.0309878 0.0450179 -0.0251692 -0.0245206 -0.0390519
279 27.85 0.0383333 0.0284693 0.0272365 0.0180402 -0.0196234 -0.0183247 -0.0313978
280 27.95 0.03 0.0167811 0.0230715 0.0103389 -0.0147014 -0.00488988 -0.0274224
281 28.05 0.0233333 0.0244935 0.0115035 0.0210609 -0.0107087 -0.00667893 -0.0224517
282 28.15 0.0266667 0.0349442 0.0152068 0.0218293 -0.00611065 -0.0130282 -0.0194569
283 28.25 0.025 0.0277664 0.0224453 0.0184615 -0.00932412 -0.012116 -0.0172979
284 28.35 0.0216667 0.0224923 0.018338 0.00862315 -0.00261932 -0.00703813 -0.0136079
285 28.45 0.02 0.00862623 0.00803331 0.0258597 -0.00547201 -0.00843551 -0.0113576
286 28.55 0.0216667 0.0156975 0.0151267 0.00785845 -0.00545365 -0.0070957 -0.0106194
287 28.65 0.0233333 0.0122644 0.0169089 0.0205359 0.00872985 -0.00689036 -0.00863854
288 28.75 0.0166667 0.0185273 0.00845334 0.00454893 0.0171291 0.00108786 -0.00547475
289 28.85 0.015 0.0233309 0.00914617 0.0151103 0.001039 -0.000911484 -0.00488069
290 28.95 0.0116667 0.00544448 0.00544712 0.00468488 -0.00377084 -0.00179887 -0.00441245
291 29.05 0.015 0.0172682 0.00664744 0.00657098 0.000118816 -0.000290255 -0.000595984
292 29.15 0.0166667 0.0106905 0.0108627 0.0145398 0.00308965 -0.00125652 -0.000398155
293 29.25 0.0166667 0.00486643 0.0131551 0.0136162 0.00157411 -0.00247217 -0.000950779
294 29.35 0.02 0.0150348 0.0177233 0.022298 0.00156103 -0.00210003 -0.0011958
295 29.45 0.0133333 0.00709739 0.0208925 0.00729241 0.00236847 -0.000886474 -0.00128431
296 29.55 0.0166667 0.0117416 0.0266127 0.0161622 0.00200992 -0.00226073 -0.000938438
297 29.65 0.0116667 0.0259165 0.00451216 0.00593783 -0.00266554 -0.00632356 -0.00388984
298 29.75 0.00833333 0.012891 0.00228906 0.0133366 -0.00206406 -0.00422796 -0.00398495
299 29.85 0.01 0.00431185 0.0122624 0.00888016 -0.00212735 -0.00377955 -0.00433435
300 29.95 0.0116667 0.0105591 0.0155237 0.0271833 -0.00226071 -0.00513263 -0.0045049
301 30.05 0.02 0.0097831 0.00963951 0.0127303 -0.00182119 -0.00516138 -0.00418441
302 30.15 0.01 0.00697827 0.0069608 0.00535093 -0.00153802 -0.00191574 -0.00401229
303 30.25 0.00333333 0.00648113 0.0141745 0.00261174 -0.00131959 -0.00182561 -0.00390104
304 30.35 0.0166667 0.0119882 0.0115648 0.0160388 -0.0029241 -0.00201812 -0.00404514
305 30.45 0.0133333 0.00418862 0.0105426 0.0166494 -0.0042362 -0.00192634 -0.00426218
306 30.55 0.015 0.0129445 0.0134077 0.00966181 -0.00396467 -0.00213967 -0.00429447
307 30.65 0.015 0.0100075 0.00621208 0.0135475 -0.00379026 -0.00213647 -0.00467225
308 30.75 0.015 0.0110142 0.0108534 0.00961975 -0.00417535 -0.00227618 -0.00466565
309 30.85 0.0166667 0.00468436 0.0180464 0.00585536 -0.00238735 -0.00246091 -0.0039406
310 30.95 0.0216667 0.0173147 0.0151791 0.0201331 0.00227387 -0.00280902 -0.00188641
311 31.05 0.0166667 0.026738 0.0164403 0.0199617 0.000940008 -0.00243533 -0.00188268
312 31.15 0.0166667 0.0342503 0.0145689 0.0149316 0.00090959 -0.00209048 -0.00159971
313 31.25 0.01 0.00545272 0.00239703 0.00813849 0.00201847 -0.00370871 -0.000775182
314 31.35 0.0166667 0.0149542 0.0233383 0.0146009 0.00245948 -0.00511496 -0.000224459
315 31.45 0.0116667 0.0102119 0.0111933 0.00400262 0.000193949 0.000551015 -0.00143531
316 31.55 0.00666667 0.000636504 0.00575992 0.00617282 -0.000963193 0.000955851 -0.002021
317 31.65 0.0183333 0.00890782 0.00887343 0.0201234 -0.00353847 0.000101904 -0.00096391
318 31.75 0.0133333 0.00993249 0.0129222 0.006901 -0.00346513 -0.000830092 0.000122016
319 31.85 0.02 0.0206905 0.0169025 0.0259702 -0.00221097 -0.00314974 -0.000144442
320 31.95 0.01 0.00330924 0.00411613 0.00773201 -0.00215295 -0.00320176 -5.01392e-05
321 32.05 0.0183333 0.0162984 0.00873944 0.0165099 -0.00273999 -0.00299868 -0.00011757
322 32.15 0.015 0.00930742 0.0156214 0.0201269 -0.00247932 -0.00248073 0.000175226
323 32.25 0.00833333 0.00719698 0.0119826 0.00270091 -0.00106563 -0.00109662 0.000368518
324 32.35 0.015 0.00543049 0.0251745 0.0187199 -0.00328257 -0.00490762 0.000215692
325 32.45 0.00833333 0.0016688 0.00641688 0.00673298 -0.00159495 -0.000655431 -0.000332948
326 32.55 0.0166667 0.0145101 0.0254299 0.00899918 -0.00291449 -0.00130217 0.000652707
327 32.65 0.0216667 0.00760393 0.0125756 0.0326541 -0.00473151 -0.00195046 0.00258228
328 32.75 0.0116667 0.00833061 0.0102114 0.00621696 -0.00243896 -0.00132474 0.00430781
329 32.85 0.00833333 0.013841 0.00349903 0.00807765 -0.00302576 -0.00183774 0.00466739
330 32.95 0.0216667 0.0196692 0.0109973 0.0118386 -0.00326567 -0.00258479 0.00425623
331 33.05 0.0183333 0.00763918 0.0192718 0.0291454 -0.00155761 -0.000782739 0.00483568
332 33.15 0.015 0.0090456 0.0186009 0.0158912 -0.000667366 -0.000979403 0.00462405
